760403;Sticker | somebody (Foil) | London 2018
36374;SCAR-20 | Cardiac (Well-Worn)
34127;AWP | Redline (Well-Worn)
776945;★ Paracord Knife | Boreal Forest (Minimal Wear)
835626;SSG 08 | Threat Detected (Well-Worn)
775854;SG 553 | Candy Apple (Well-Worn)
34693;FAMAS | Teardown (Battle-Scarred)
38436;StatTrak™ Desert Eagle | Naga (Battle-Scarred)
42439;★ Bayonet | Ultraviolet (Minimal Wear)
40269;Sticker | HEN1 (Foil) | Krakow 2017
43839;★ StatTrak™ M9 Bayonet | Tiger Tooth (Factory New)
761373;Souvenir MP7 | Fade (Minimal Wear)
38716;StatTrak™ Glock-18 | Grinder (Field-Tested)
42899;★ Huntsman Knife | Boreal Forest (Field-Tested)
42408;★ Bayonet | Lore (Well-Worn)
42022;Tec-9 | Nuclear Threat (Minimal Wear)
39305;StatTrak™ P90 | Asiimov (Factory New)
40309;Sticker | HellRaisers | Atlanta 2017
42597;★ Driver Gloves | Convoy (Battle-Scarred)
36905;Sealed Graffiti | Fire Serpent
40055;Sticker | ESL | Cologne 2015
43066;★ M9 Bayonet | Blue Steel (Minimal Wear)
41013;Sticker | Vexed Gaming | Cluj-Napoca 2015
36662;Sawed-Off | Sage Spray (Field-Tested)
776302;P90 | Astral Jörmungandr (Well-Worn)
776029;AWP | Gungnir (Field-Tested)
760432;Sticker | FACEIT | London 2018
34236;Autograph Capsule | Titan | Cluj-Napoca 2015
776467;Desert Eagle | Emerald Jörmungandr (Battle-Scarred)
775839;Sealed Graffiti | Applause (Tracer Yellow)
41681;Sticker | mousesports | Boston 2018
41817;Sticker | ropz | Boston 2018
777057;★ StatTrak™ Survival Knife | Safari Mesh (Field-Tested)
45446;StatTrak™ AUG | Stymphalian (Battle-Scarred)
38185;StatTrak™ AK-47 | Frontside Misty (Factory New)
761709;★ Talon Knife | Fade (Minimal Wear)
772027;Sticker | StarLadder (Holo) | Berlin 2019
761979;★ StatTrak™ Stiletto Knife | Scorched (Minimal Wear)
836424;Patch | Metal Silver Demon
768339;Sticker | Twistzz (Foil) | Katowice 2019
768420;Sticker | RUSH (Foil) | Katowice 2019
777038;★ Paracord Knife | Night Stripe (Minimal Wear)
43034;★ Karambit | Slaughter (Field-Tested)
42671;★ Falchion Knife | Tiger Tooth (Minimal Wear)
760734;Sticker | Gambit Esports (Holo) | London 2018
35062;Glock-18 | Steel Disruption (Minimal Wear)
38781;StatTrak™ M4A1-S | Atomic Alloy (Factory New)
37828;Souvenir Negev | CaliCamo (Factory New)
42390;★ Bayonet | Doppler (Minimal Wear)
768395;Sticker | KRIMZ (Foil) | Katowice 2019
760562;Sticker | nex (Foil) | London 2018
41582;Sticker | karrigan | MLG Columbus 2016
40413;Sticker | Kjaerbye | Cluj-Napoca 2015
37184;Sealed Graffiti | OpTic Gaming | Atlanta 2017
35872;Nova | Walnut (Factory New)
38660;StatTrak™ Galil AR | Firefight (Battle-Scarred)
41742;Sticker | oskar (Foil) | Krakow 2017
41184;Sticker | bodyy (Foil) | Krakow 2017
42830;★ Gut Knife | Freehand (Minimal Wear)
761369;Souvenir AUG | Sweeper (Well-Worn)
40635;Sticker | North (Holo) | Atlanta 2017
40103;Sticker | FaZe Clan (Holo) | Boston 2018
34196;Autograph Capsule | HellRaisers | Atlanta 2017
40644;Sticker | OpTic Gaming (Holo) | Atlanta 2017
40174;Sticker | Fnatic (Holo) | DreamHack 2014
40823;Sticker | Space Soldiers (Holo) | Boston 2018
39956;Sticker | Cloud9 (Holo) | Boston 2018
34615;ESL One Katowice 2015 Legends (Holo-Foil)
35514;MAG-7 | Praetorian (Well-Worn)
776848;★ Skeleton Knife | Scorched (Well-Worn)
772098;Sticker | Natus Vincere (Foil) | Berlin 2019
42962;★ Karambit | Autotronic (Battle-Scarred)
776951;★ StatTrak™ Survival Knife
773722;UMP-45 | Plastique (Well-Worn)
41534;Sticker | jkaem | Cluj-Napoca 2015
40875;Sticker | TENZKI | Cologne 2016
40091;Sticker | Ex6TenZ | Cologne 2015
835739;P90 | Ancient Earth (Battle-Scarred)
43456;★ StatTrak™ Falchion Knife | Case Hardened (Well-Worn)
43027;★ Karambit | Safari Mesh (Minimal Wear)
40541;Sticker | NBK- | Cluj-Napoca 2015
37700;Souvenir Glock-18 | Reactor (Well-Worn)
777041;★ Skeleton Knife | Night Stripe (Battle-Scarred)
43730;★ StatTrak™ Karambit | Damascus Steel (Minimal Wear)
36133;P90 | Death Grip (Minimal Wear)
38469;StatTrak™ Dual Berettas | Marina (Battle-Scarred)
43996;Sticker | Natus Vincere (Holo) | Cologne 2014
39963;Sticker | Cloud9 G2A (Holo) | Katowice 2015
39112;StatTrak™ Music Kit | Skog, II-Headshot
39368;StatTrak™ P90 | Virus (Minimal Wear)
36641;Sawed-Off | Mosaico (Factory New)
43170;★ Shadow Daggers | Boreal Forest (Minimal Wear)
33984;AUG | Akihabara Accept (Factory New)
34810;G3SG1 | Azure Zebra (Field-Tested)
42624;★ Falchion Knife | Case Hardened (Field-Tested)
41859;Sticker | shox (Foil) | Krakow 2017
42410;★ Bayonet | Marble Fade (Minimal Wear)
768190;Sticker | Ninjas in Pyjamas (Holo) | Katowice 2019
39989;Sticker | Counter Logic Gaming | Katowice 2015
39822;StatTrak™ XM1014 | Ziggy (Well-Worn)
39012;StatTrak™ MP7 | Akoben (Well-Worn)
760383;Sticker | Gambit Esports | London 2018
34142;AWP | Sun in Leo (Well-Worn)
42840;★ Gut Knife | Marble Fade (Minimal Wear)
42550;★ Butterfly Knife | Damascus Steel (Battle-Scarred)
37383;Sealed Graffiti | Team EnVyUs | Atlanta 2017
835853;Sealed Graffiti | Recoil MP9 (SWAT Blue)
775214;Sealed Graffiti | NT (Jungle Green)
43942;Sticker | Renegades (Foil) | Cologne 2015
43105;★ M9 Bayonet | Lore (Battle-Scarred)
34893;Galil AR | Aqua Terrace (Minimal Wear)
37436;Sealed Graffiti | Toy Tiger
761383;Souvenir Glock-18 | High Beam (Minimal Wear)
43774;★ StatTrak™ M9 Bayonet
835981;★ Broken Fang Gloves | Jade (Well-Worn)
40579;Sticker | Natus Vincere | Atlanta 2017
40591;Sticker | New Sheriff (Foil)
38643;StatTrak™ Galil AR | Black Sand (Factory New)
38471;StatTrak™ Dual Berettas | Marina (Field-Tested)
775111;UMP-45 | Day Lily (Factory New)
835676;Galil AR | Dusk Ruins (Field-Tested)
43270;★ StatTrak™ Bayonet | Black Laminate (Minimal Wear)
768517;Sticker | XANTARES (Foil) | Katowice 2019
40915;Sticker | Team EnVyUs (Foil) | MLG Columbus 2016
836003;Sealed Graffiti | Recoil UMP-45 (Bazooka Pink)
41954;Sticker | zehN | Krakow 2017
36906;Sealed Graffiti | Flash Gaming | Boston 2018
835657;Tec-9 | Blast From the Past (Field-Tested)
40517;Sticker | Move It (Foil)
42764;★ Flip Knife | Stained (Factory New)
768446;Sticker | G2 Esports (Foil) | Katowice 2019
759373;StatTrak™ MP7 | Powercore (Well-Worn)
37574;Souvenir Desert Eagle | Urban Rubble (Minimal Wear)
776916;★ Paracord Knife | Scorched (Well-Worn)
760433;Sticker | Vega Squadron | London 2018
41588;Sticker | keev | Krakow 2017
768266;Sticker | AZR | Katowice 2019
768222;Sticker | jks | Katowice 2019
768197;Sticker | ALEX | Katowice 2019
41665;Sticker | mou | Krakow 2017
41380;Sticker | felps | Krakow 2017
38858;StatTrak™ M4A4 | Desert-Strike (Field-Tested)
40507;Sticker | Max
761386;Souvenir MAC-10 | Calf Skin (Factory New)
35330;M4A4 | The Battlestar (Battle-Scarred)
43071;★ M9 Bayonet | Boreal Forest (Well-Worn)
773775;MAC-10 | Classic Crate (Factory New)
36555;SSG 08 | Dragonfire (Well-Worn)
34480;Desert Eagle | Urban Rubble (Battle-Scarred)
760506;Sticker | MSL | London 2018
45329;StatTrak™ Nova | Wild Six (Well-Worn)
37633;Souvenir Five-SeveN | Orange Peel (Minimal Wear)
776812;★ Paracord Knife | Case Hardened (Battle-Scarred)
38911;StatTrak™ MAC-10 | Aloha (Minimal Wear)
39044;StatTrak™ MP9 | Airlock (Battle-Scarred)
760419;Sealed Graffiti | Vega Squadron | London 2018
39000;StatTrak™ MAG-7 | Petroglyph (Well-Worn)
776956;★ Survival Knife | Boreal Forest (Minimal Wear)
776141;★ Paracord Knife | Crimson Web (Minimal Wear)
769556;★ StatTrak™ Stiletto Knife | Rust Coat (Battle-Scarred)
835827;P2000 | Dispatch (Well-Worn)
34692;FAMAS | Survivor Z (Well-Worn)
772480;Sticker | oskar (Gold) | Berlin 2019
33867;AK-47 | Black Laminate (Well-Worn)
40041;Sticker | ELEAGUE (Holo) | Atlanta 2017
40518;Sticker | Move It (Holo)
43417;★ StatTrak™ Butterfly Knife | Forest DDPAT (Well-Worn)
35362;MAC-10 | Amber Fade (Factory New)
769604;★ StatTrak™ Stiletto Knife | Ultraviolet (Field-Tested)
34375;Collectible Pins Capsule Series 1
762250;MAG-7 | Core Breach (Factory New)
40051;Sticker | ESL One Cologne 2014 (Red)
38188;StatTrak™ AK-47 | Frontside Misty (Well-Worn)
42921;★ Huntsman Knife | Forest DDPAT (Battle-Scarred)
775325;StatTrak™ P2000 | Obsidian (Well-Worn)
39310;StatTrak™ P90 | Blind Spot (Factory New)
34376;Collectible Pins Capsule Series 2
772402;Sticker | olofmeister (Gold) | Berlin 2019
40515;Sticker | Misfits Gaming | Boston 2018
835945;AK-47 | Panthera onca (Well-Worn)
40418;Sticker | KrizzeN | Boston 2018
35678;MP9 | Pandora's Box (Minimal Wear)
37690;Souvenir Glock-18 | Groundwater (Well-Worn)
42457;★ Bloodhound Gloves | Snakebite (Battle-Scarred)
37969;Souvenir SCAR-20 | Carbon Fiber (Minimal Wear)
34136;AWP | Snake Camo (Minimal Wear)
42037;Tec-9 | Terrace (Factory New)
35639;MP9 | Dark Age (Factory New)
835817;SG 553 | Hypnotic (Minimal Wear)
768252;Sticker | gob b | Katowice 2019
835540;UMP-45 | Crime Scene (Battle-Scarred)
759800;★ Navaja Knife | Scorched (Well-Worn)
41584;Sticker | keev (Foil) | Krakow 2017
38564;StatTrak™ Five-SeveN | Fowl Play (Well-Worn)
759574;★ Stiletto Knife | Forest DDPAT (Well-Worn)
39145;StatTrak™ Negev | Terrain (Well-Worn)
776593;★ Skeleton Knife | Scorched (Battle-Scarred)
39372;StatTrak™ PP-Bizon | Antique (Field-Tested)
39577;StatTrak™ Sawed-Off | Highwayman (Minimal Wear)
43372;★ StatTrak™ Bowie Knife | Slaughter (Factory New)
34771;Five-SeveN | Nitro (Field-Tested)
42411;★ Bayonet | Night (Battle-Scarred)
35146;M249 | Shipping Forecast (Factory New)
36454;SG 553 | Bulldozer (Field-Tested)
42220;USP-S | Royal Blue (Battle-Scarred)
837430;★ Sport Gloves | Scarlet Shamagh (Factory New)
780268;Sticker | Ork Waaagh!
42621;★ Falchion Knife | Boreal Forest (Well-Worn)
37751;Souvenir MAC-10 | Indigo (Factory New)
42077;UMP-45 | Caramel (Field-Tested)
39325;StatTrak™ P90 | Death Grip (Well-Worn)
38963;StatTrak™ MAC-10 | Tatter (Field-Tested)
36234;PP-Bizon | Carbon Fiber (Factory New)
39323;StatTrak™ P90 | Death Grip (Field-Tested)
39313;StatTrak™ P90 | Blind Spot (Well-Worn)
38921;StatTrak™ MAC-10 | Curse (Minimal Wear)
775217;Sealed Graffiti | Broken Heart (Violent Violet)
39876;Sticker | Avangar | Boston 2018
759883;★ Talon Knife | Forest DDPAT (Well-Worn)
775905;M4A4 | Dark Blossom (Well-Worn)
41908;Sticker | tabseN | Krakow 2017
41897;Sticker | steel | Krakow 2017
35743;Negev | Bratatat (Factory New)
41554;Sticker | k0nfig | Krakow 2017
43993;StatTrak™ G3SG1 | The Executioner (Well-Worn)
37544;Souvenir AWP | Pink DDPAT (Well-Worn)
34588;EMS Katowice 2014 Legends
34455;Desert Eagle | Night (Well-Worn)
43841;★ StatTrak™ M9 Bayonet | Ultraviolet (Field-Tested)
39543;StatTrak™ SSG 08 | Big Iron (Minimal Wear)
759440;★ Navaja Knife | Boreal Forest (Field-Tested)
774863;Sealed Graffiti | NT (Brick Red)
39356;StatTrak™ P90 | Shapewood (Battle-Scarred)
39723;StatTrak™ USP-S | Blueprint (Well-Worn)
769532;★ Talon Knife | Rust Coat (Well-Worn)
39795;StatTrak™ XM1014 | Scumbria (Field-Tested)
35930;P2000 | Grassland Leaves (Field-Tested)
38686;StatTrak™ Galil AR | Shattered (Field-Tested)
38594;StatTrak™ Five-SeveN | Triumvirate (Minimal Wear)
36269;PP-Bizon | Irradiated Alert (Well-Worn)
39519;StatTrak™ SG 553 | Tiger Moth (Minimal Wear)
39193;StatTrak™ P2000 | Fire Elemental (Field-Tested)
769557;★ StatTrak™ Talon Knife | Marble Fade (Factory New)
36064;P250 | Red Rock (Minimal Wear)
42489;★ Bowie Knife | Fade (Minimal Wear)
835970;M4A1-S | Blue Phosphor (Minimal Wear)
43392;★ StatTrak™ Butterfly Knife | Blue Steel (Field-Tested)
43805;★ StatTrak™ M9 Bayonet | Fade (Factory New)
773884;★ StatTrak™ Classic Knife | Safari Mesh (Field-Tested)
772143;Sticker | chelo (Foil) | Berlin 2019
36108;P250 | Wingshot (Well-Worn)
36108;P250 | Wingshot (Well-Worn)
761969;★ StatTrak™ Ursus Knife | Forest DDPAT (Minimal Wear)
34678;FAMAS | Spitfire (Battle-Scarred)
759631;★ Ursus Knife | Boreal Forest (Well-Worn)
39732;StatTrak™ USP-S | Cyrex (Well-Worn)
773846;★ Classic Knife | Stained (Well-Worn)
42511;★ Bowie Knife | Scorched (Well-Worn)
763393;StatTrak™ G3SG1 | Scavenger (Factory New)
763309;MP5-SD | Phosphor (Well-Worn)
37329;Sealed Graffiti | Space Soldiers | Boston 2018
34650;FAMAS | Macabre (Battle-Scarred)
36910;Sealed Graffiti | Flipsid3 Tactics | Krakow 2017
760735;Sticker | autimatic (Foil) | London 2018
40654;Sticker | PENTA Sports | Krakow 2017
763490;StatTrak™ P250 | Nevermore (Well-Worn)
36974;Sealed Graffiti | GODSENT | Atlanta 2017
39399;StatTrak™ PP-Bizon | Judgement of Anubis (Battle-Scarred)
36563;SSG 08 | Lichen Dashed (Field-Tested)
43972;★ StatTrak™ Falchion Knife | Ultraviolet (Minimal Wear)
43578;★ StatTrak™ Gut Knife | Autotronic (Field-Tested)
43230;★ Shadow Daggers | Urban Masked (Minimal Wear)
43165;★ Shadow Daggers | Blue Steel (Field-Tested)
42221;USP-S | Royal Blue (Factory New)
39533;StatTrak™ SG 553 | Wave Spray (Minimal Wear)
41739;Sticker | olofmeister | Krakow 2017
41737;Sticker | olofmeister | Cologne 2015
41735;Sticker | olofmeister | Boston 2018
42780;★ Gut Knife | Autotronic (Battle-Scarred)
755670;★ Butterfly Knife | Urban Masked (Factory New)
761376;Souvenir R8 Revolver | Nitro (Well-Worn)
768233;Sticker | Team Liquid (Foil) | Katowice 2019
39134;StatTrak™ Negev | Loudmouth (Minimal Wear)
40903;Sticker | Team Dignitas (Holo) | DreamHack 2014
39286;StatTrak™ P250 | Steel Disruption (Minimal Wear)
760935;Sticker | XANTARES (Foil) | London 2018
35026;Glock-18 | Groundwater (Factory New)
857719;StatTrak™ Negev | dev_texture (Well-Worn)
40812;Sticker | Snax | Atlanta 2017
34550;Dual Berettas | Marina (Factory New)
761937;★ StatTrak™ Navaja Knife | Case Hardened (Well-Worn)
760300;★ Talon Knife | Blue Steel (Factory New)
42790;★ Gut Knife | Blue Steel (Battle-Scarred)
35001;Glock-18 | Brass (Well-Worn)
836033;MAC-10 | Hot Snakes (Battle-Scarred)
761533;Souvenir M4A4 | Mainframe (Factory New)
39725;StatTrak™ USP-S | Caiman (Field-Tested)
33949;AK-47 | Predator (Battle-Scarred)
38293;StatTrak™ AWP | Elite Build (Battle-Scarred)
38795;StatTrak™ M4A1-S | Briefing (Minimal Wear)
34391;Desert Eagle | Bronze Deco (Battle-Scarred)
760555;Sticker | flamie (Foil) | London 2018
39768;StatTrak™ USP-S | Stainless (Well-Worn)
34064;AUG | Wings (Minimal Wear)
761477;Souvenir USP-S | Check Engine (Battle-Scarred)
41055;Sticker | Warowl
769603;★ StatTrak™ Stiletto Knife | Tiger Tooth (Factory New)
45158;MP9 | Bulldozer (Factory New)
37863;Souvenir P2000 | Amber Fade (Field-Tested)
775914;Sealed Graffiti | Shining Star (SWAT Blue)
775904;Sealed Graffiti | Smarmy (Princess Pink)
775003;Sealed Graffiti | Little Bock (Tracer Yellow)
774930;Sealed Graffiti | Broken Heart (Monarch Blue)
776884;★ Nomad Knife | Scorched (Well-Worn)
36663;Sawed-Off | Sage Spray (Minimal Wear)
38831;StatTrak™ M4A1-S | Hyper Beast (Minimal Wear)
768510;Sticker | kennyS (Foil) | Katowice 2019
42474;★ Bowie Knife | Case Hardened (Field-Tested)
779417;StatTrak™ M4A1-S | Player Two (Factory New)
34103;AWP | Medusa (Battle-Scarred)
41917;Sticker | tarik | Boston 2018
41426;Sticker | flusha | Boston 2018
41238;Sticker | cajunb | Boston 2018
41011;Sticker | Vega Squadron | Boston 2018
40619;Sticker | Ninjas in Pyjamas (Holo) | Cologne 2014
40880;Sticker | TaZ (Foil) | Boston 2018
40785;Sticker | Skadoodle | Boston 2018
40251;Sticker | GuardiaN (Foil) | Boston 2018
40060;Sticker | Edward (Foil) | Boston 2018
36086;P250 | Steel Disruption (Minimal Wear)
40945;Sticker | Team Liquid (Holo) | MLG Columbus 2016
42392;★ Bayonet | Fade (Minimal Wear)
39033;StatTrak™ MP7 | Skulls (Minimal Wear)
36656;Sawed-Off | Rust Coat (Factory New)
40822;Sticker | Space Soldiers (Foil) | Boston 2018
39981;Sticker | Counter Logic Gaming (Foil) | Katowice 2015
835789;Glock-18 | Franklin (Field-Tested)
33894;AK-47 | Fire Serpent (Battle-Scarred)
42811;★ Gut Knife | Crimson Web (Minimal Wear)
38245;StatTrak™ AUG | Bengal Tiger (Field-Tested)
761538;Souvenir Dual Berettas | Twin Turbo (Well-Worn)
38044;Souvenir Sawed-Off | Snake Camo (Minimal Wear)
772008;Sticker | ENCE (Holo) | Berlin 2019
39059;StatTrak™ MP9 | Deadly Poison (Battle-Scarred)
773805;StatTrak™ AWP | Wildfire (Battle-Scarred)
768321;Sticker | BIG (Foil) | Katowice 2019
768613;Sticker | Summer (Foil) | Katowice 2019
768388;Sticker | flamie (Foil) | Katowice 2019
40923;Sticker | Team EnVyUs | Cluj-Napoca 2015
40150;Sticker | Flipsid3 Tactics (Holo) | Krakow 2017
39879;Sticker | B1ad3 (Foil) | Boston 2018
772378;Sticker | HellRaisers | Berlin 2019
38964;StatTrak™ MAC-10 | Tatter (Minimal Wear)
776706;★ StatTrak™ Skeleton Knife | Night Stripe (Field-Tested)
773702;★ StatTrak™ Classic Knife | Fade (Factory New)
43765;★ StatTrak™ Karambit | Stained (Well-Worn)
776869;★ Survival Knife | Urban Masked (Battle-Scarred)
38956;StatTrak™ MAC-10 | Rangeen (Battle-Scarred)
761514;Souvenir SSG 08 | Hand Brake (Battle-Scarred)
43714;★ StatTrak™ Karambit | Boreal Forest (Field-Tested)
759299;StatTrak™ M4A1-S | Nightmare (Battle-Scarred)
760565;Sticker | Ex6TenZ (Foil) | London 2018
40634;Sticker | North (Foil) | Krakow 2017
43777;★ StatTrak™ M9 Bayonet | Autotronic (Field-Tested)
43032;★ Karambit | Scorched (Well-Worn)
759706;★ Navaja Knife | Scorched (Battle-Scarred)
39291;StatTrak™ P250 | Undertow (Factory New)
38919;StatTrak™ MAC-10 | Curse (Factory New)
776855;★ StatTrak™ Paracord Knife | Scorched (Battle-Scarred)
39951;Sticker | Cloud9 (Foil) | Boston 2018
772064;Sticker | Tyloo (Holo) | Berlin 2019
43408;★ StatTrak™ Butterfly Knife | Damascus Steel (Field-Tested)
42740;★ Flip Knife | Lore (Well-Worn)
776979;★ Nomad Knife | Boreal Forest (Battle-Scarred)
39259;StatTrak™ P250 | Mehndi (Field-Tested)
37732;Souvenir M4A4 | Radiation Hazard (Well-Worn)
835988;★ Driver Gloves | Rezan the Red (Minimal Wear)
755859;★ Hand Wraps | Slaughter (Factory New)
43403;★ StatTrak™ Butterfly Knife | Crimson Web (Field-Tested)
759884;★ Talon Knife | Night Stripe (Minimal Wear)
38169;StatTrak™ AK-47 | Cartel (Well-Worn)
836150;StatTrak™ M4A1-S | Printstream (Well-Worn)
768385;Sticker | Kaze | Katowice 2019
40610;Sticker | Nifty | Boston 2018
34620;FAMAS | Afterimage (Factory New)
38512;StatTrak™ FAMAS | Macabre (Field-Tested)
776949;★ Nomad Knife | Boreal Forest (Minimal Wear)
38253;StatTrak™ AUG | Fleet Flock (Battle-Scarred)
38623;StatTrak™ G3SG1 | Murky (Field-Tested)
42001;Tec-9 | Hades (Battle-Scarred)
759519;★ Talon Knife | Safari Mesh (Minimal Wear)
34876;G3SG1 | Stinger (Well-Worn)
41746;Sticker | oskar | Krakow 2017
779116;Patch | Black Mesa
43864;★ StatTrak™ Shadow Daggers | Damascus Steel (Field-Tested)
43582;★ StatTrak™ Gut Knife | Black Laminate (Field-Tested)
42665;★ Falchion Knife | Stained (Battle-Scarred)
760511;Sticker | jkaem | London 2018
40333;Sticker | Hostage Rescue
775940;Desert Eagle | Emerald Jörmungandr (Field-Tested)
35968;P2000 | Red FragCam (Field-Tested)
768605;Sticker | Lucky (Foil) | Katowice 2019
769511;StatTrak™ XM1014 | Incinegator (Minimal Wear)
38567;StatTrak™ Five-SeveN | Hyper Beast (Field-Tested)
42382;★ Bayonet | Crimson Web (Minimal Wear)
43395;★ StatTrak™ Butterfly Knife | Boreal Forest (Factory New)
43617;★ StatTrak™ Gut Knife | Gamma Doppler (Factory New)
39583;StatTrak™ Sawed-Off | Limelight (Well-Worn)
768238;Sticker | Natus Vincere (Foil) | Katowice 2019
40329;Sticker | Hobbit (Gold) | Krakow 2017
39667;StatTrak™ Tec-9 | Titanium Bit (Factory New)
43422;★ StatTrak™ Butterfly Knife | Night (Minimal Wear)
759711;★ StatTrak™ Ursus Knife | Scorched (Field-Tested)
43877;★ StatTrak™ Shadow Daggers | Rust Coat (Battle-Scarred)
42871;★ Gut Knife | Urban Masked (Field-Tested)
769925;★ Talon Knife | Damascus Steel (Battle-Scarred)
40304;Sticker | HellRaisers (Foil) | Katowice 2015
760567;Sticker | Kvik | London 2018
39253;StatTrak™ P250 | Iron Clad (Factory New)
777072;★ StatTrak™ Nomad Knife | Blue Steel (Field-Tested)
42245;XM1014 | Black Tie (Well-Worn)
779108;Patch | Copper Lambda
772412;Sticker | Vitality (Foil) | Berlin 2019
772395;Sticker | G2 Esports (Foil) | Berlin 2019
772348;Sticker | FaZe Clan (Foil) | Berlin 2019
761461;Souvenir Nova | Mandrel (Well-Worn)
40179;Sticker | Fnatic | Atlanta 2017
38768;StatTrak™ M249 | Nebula Crusader (Minimal Wear)
36396;SCAR-20 | Green Marine (Well-Worn)
36159;P90 | Glacier Mesh (Field-Tested)
36839;Sealed Graffiti | Drug War Veteran
759903;★ Stiletto Knife | Scorched (Well-Worn)
41686;Sticker | mousesports | Krakow 2017
41926;Sticker | v4lde (Foil) | Boston 2018
41359;Sticker | electronic (Foil) | Boston 2018
42142;UMP-45 | Scorched (Minimal Wear)
777133;★ Survival Knife | Boreal Forest (Well-Worn)
43809;★ StatTrak™ M9 Bayonet | Freehand (Factory New)
37873;Souvenir P2000 | Grassland (Battle-Scarred)
35980;P2000 | Woodsman (Factory New)
43782;★ StatTrak™ M9 Bayonet | Black Laminate (Well-Worn)
40448;Sticker | London Conspiracy | Cologne 2014
43319;★ StatTrak™ Bayonet | Scorched (Minimal Wear)
40990;Sticker | Trick Or Threat
40824;Sticker | Space Soldiers | Boston 2018
38093;Souvenir UMP-45 | Indigo (Well-Worn)
760473;Sticker | HellRaisers (Holo) | London 2018
42619;★ Falchion Knife | Boreal Forest (Field-Tested)
39382;StatTrak™ PP-Bizon | Cobalt Halftone (Minimal Wear)
41976;Tec-9 | Brass (Battle-Scarred)
36909;Sealed Graffiti | Flipsid3 Tactics | Boston 2018
42707;★ Flip Knife | Case Hardened (Factory New)
768560;Sticker | coldzera (Foil) | Katowice 2019
763428;Desert Eagle | Mecha Industries (Well-Worn)
42375;★ Bayonet | Case Hardened (Battle-Scarred)
42881;★ Hand Wraps | Leather (Well-Worn)
39025;StatTrak™ MP7 | Impire (Minimal Wear)
761469;Souvenir P90 | Facility Negative (Field-Tested)
43609;★ StatTrak™ Gut Knife | Fade (Factory New)
772366;Sticker | Ninjas in Pyjamas (Foil) | Berlin 2019
38356;StatTrak™ CZ75-Auto | Red Astor (Factory New)
770853;Sticker | Hot Wings
768317;Sticker | somebody (Foil) | Katowice 2019
34031;AUG | Hot Rod (Factory New)
773797;StatTrak™ P90 | Nostalgia (Factory New)
41162;Sticker | apEX (Gold) | Krakow 2017
38994;StatTrak™ MAG-7 | Memento (Factory New)
760592;Sticker | rain | London 2018
760551;Sticker | GuardiaN | London 2018
39868;Sticker | Astralis | Cologne 2016
38839;StatTrak™ M4A1-S | Mecha Industries (Factory New)
41320;Sticker | device (Foil) | Cluj-Napoca 2015
41098;Sticker | Xyp9x | Atlanta 2017
45656;★ Driver Gloves | Imperial Plaid (Well-Worn)
772086;Sticker | FURIA (Foil) | Berlin 2019
768673;Sticker | Gratisfaction (Gold) | Katowice 2019
768651;Sticker | Zeus (Gold) | Katowice 2019
760864;Sticker | Edward (Gold) | London 2018
775559;Tec-9 | Orange Murano (Factory New)
768265;Sticker | Attacker | Katowice 2019
775803;StatTrak™ Nova | Plume (Battle-Scarred)
761391;Souvenir P250 | Vino Primo (Battle-Scarred)
779114;Half-Life: Alyx Patch Pack
40229;Sticker | Gambit Gaming | Cologne 2016
41026;Sticker | Virtus.Pro (Holo) | Boston 2018
768467;Sticker | advent (Foil) | Katowice 2019
40582;Sticker | Natus Vincere | Cologne 2014
768447;Sticker | aumaN (Foil) | Katowice 2019
768421;Sticker | EliGE (Foil) | Katowice 2019
38082;Souvenir UMP-45 | Fallout Warning (Field-Tested)
40228;Sticker | Gambit Gaming | Atlanta 2017
41265;Sticker | chrisJ | Krakow 2017
41094;Sticker | Xyp9x (Foil) | Krakow 2017
768633;Sticker | ViCi Gaming (Foil) | Katowice 2019
769492;StatTrak™ XM1014 | Incinegator (Well-Worn)
768296;Sticker | olofmeister (Foil) | Katowice 2019
768411;Sticker | NiKo (Foil) | Katowice 2019
768262;Sticker | Lekr0 | Katowice 2019
42505;★ Bowie Knife | Safari Mesh (Minimal Wear)
769632;★ Ursus Knife | Damascus Steel (Well-Worn)
43099;★ M9 Bayonet | Freehand (Battle-Scarred)
38294;StatTrak™ AWP | Elite Build (Factory New)
43304;★ StatTrak™ Bayonet | Lore (Battle-Scarred)
43435;★ StatTrak™ Butterfly Knife | Tiger Tooth (Factory New)
42824;★ Gut Knife | Forest DDPAT (Field-Tested)
768324;Sticker | NRG (Holo) | Katowice 2019
38837;StatTrak™ M4A1-S | Leaded Glass (Well-Worn)
773850;★ StatTrak™ Classic Knife | Urban Masked (Field-Tested)
43031;★ Karambit | Scorched (Minimal Wear)
43497;★ StatTrak™ Flip Knife
39982;Sticker | Counter Logic Gaming (Foil) | MLG Columbus 2016
836118;★ Specialist Gloves | Tiger Strike (Minimal Wear)
40428;Sticker | LGB eSports (Foil) | Katowice 2015
37817;Souvenir MP9 | Setting Sun (Battle-Scarred)
37702;Souvenir M249 | Contrast Spray (Factory New)
768581;Sticker | Jame | Katowice 2019
775642;MP5-SD | Acid Wash (Well-Worn)
777535;★ StatTrak™ Nomad Knife | Scorched (Battle-Scarred)
38861;StatTrak™ M4A4 | Desolate Space (Battle-Scarred)
